Date open F0008 F0009 F0034 F0011 F0007 F0036 F0035 F0010 F0014 blank  
2015-07-03_09-28-07 -- 230.008510219 256.36894871 284.357391784 289.168356875 246.603225455 289.045786567 287.249662122 284.87064996 288.725738119 -- 
2015-07-03_09-28-59 -- 225.677944952 254.408993805 284.078587633 289.002312247 244.651032862 288.733164843 286.859044081 284.422321721 288.4380163 -- 
2015-07-03_09-31-56 -- 218.639524614 251.495637822 283.814927362 289.123956547 242.51630559 288.919588578 286.943353787 284.346780302 287.615852913 -- 
2015-07-03_09-32-30 -- 219.17923672 251.820816371 283.584917485 289.043306973 242.612096704 288.975044593 286.917954861 284.390381746 287.141550727 -- 
2015-07-03_09-33-03 -- 216.485469069 250.594905544 283.355323882 288.984264155 241.092981151 288.782958113 286.829392174 284.140101785 287.26680489 -- 
2015-07-03_09-35-05 -- 211.094470245 248.511580169 283.39389231 289.187658293 239.610845505 288.86301326 286.846451194 283.98882372 285.375530522 -- 
2015-07-03_09-35-38 -- 209.819652273 248.147837902 283.105591393 289.140635118 239.376375095 288.98712372 286.80418277 283.872483781 287.412311178 -- 
2015-07-03_09-36-30 -- 210.408901506 248.333486533 282.987144218 288.852223489 239.553489782 288.54798455 286.624268048 283.945110931 285.239756818 -- 
2015-07-03_09-38-52 -- 210.700576723 248.6718832 283.594052095 289.182287583 239.801332191 288.815962318 286.923277799 284.158496579 288.002388802 -- 
2015-07-03_09-39-25 -- 213.171392168 249.545981479 283.558911597 289.047123604 240.5574811 288.672519336 286.745389458 284.107225603 287.880828639 -- 
2015-07-03_09-40-16 -- 214.414517476 250.00205157 283.635009308 288.924955629 240.898393981 288.631385509 286.715803653 284.200277155 288.092060457 -- 
2015-07-03_09-42-56 -- 218.880426388 251.781058787 284.378275007 289.357767931 242.881391158 289.035846881 287.139701857 284.469086428 288.63591867 -- 
2015-07-03_09-44-06 -- 220.172844166 252.088036223 283.79504108 288.862402715 243.28454737 288.437842175 286.657647377 284.367767078 288.616848632 -- 
2015-07-03_09-44-40 -- 221.059573916 252.523301035 283.7178974 288.913818114 243.685234817 288.656897815 286.793706771 284.413599748 288.559043123 -- 
2015-07-03_09-46-42 -- 220.497160349 251.960530602 283.743156309 288.928900543 242.299216952 288.672624838 286.84312864 284.263560298 288.287251024 -- 
2015-07-03_09-47-16 -- 210.726663623 248.382122622 283.252438709 288.845397799 239.305881487 288.445653559 286.56972607 284.029858299 287.785375208 -- 
2015-07-03_09-47-49 -- 208.237826485 247.688386694 283.121756338 288.757028455 238.813385839 288.374846569 286.549867056 283.912418874 287.5059117 -- 
2015-07-03_09-50-48 -- 208.190498511 247.739122698 283.433730881 288.91573146 238.912146286 288.593800365 286.818875444 283.914581227 288.988696031 -- 
2015-07-03_09-51-39 -- 209.08645751 248.057776568 283.314794937 288.951615464 239.17083443 288.56859269 286.683115429 283.983109268 289.192986685 -- 
2015-07-03_09-52-31 -- 210.574015757 248.673147245 283.376143035 288.850770914 239.716437865 288.379021807 286.693842071 283.971865404 289.438162644 -- 
2015-07-03_09-54-33 -- 209.218293475 248.09424992 283.44907206 289.143776216 239.104484741 288.776260452 286.904938327 284.063583328 289.605510398 -- 
2015-07-03_09-55-07 -- 209.138466175 248.04020431 283.162827364 288.911704734 238.987690448 288.476499697 286.64645148 283.992440886 289.271368306 -- 
2015-07-03_09-55-41 -- 208.353126028 247.678351427 283.190384176 289.009474139 238.676543754 288.526680461 286.462563473 283.833617329 288.741692406 -- 
2015-07-03_09-58-04 -- 207.124925525 247.200251218 283.35650565 289.226255667 238.49596485 288.759642264 286.778713053 283.931275688 288.363038715 -- 
2015-07-03_09-58-55 -- 206.961321105 247.144857917 283.039818578 288.686350137 238.355226814 288.37195758 286.533571158 283.770039155 286.961042382 -- 
2015-07-03_09-59-47 -- 206.240878706 246.835691731 282.914417495 288.907206792 238.220728638 288.622863227 286.657490991 283.743417025 288.019261394 -- 
2015-07-03_10-02-27 -- 206.511222298 247.043775577 283.501507998 289.400563567 238.402707326 288.923037217 286.859405815 283.953317427 288.38736979 -- 
2015-07-03_10-03-37 -- 207.804569294 247.542438237 283.161801161 288.744248376 238.733756972 288.504433638 286.723519882 283.867615889 286.993235234 -- 
2015-07-03_10-04-28 -- 207.943758873 247.523329269 283.086256605 288.59424898 238.692035609 288.448649087 286.440402887 283.785799608 287.651919424 -- 
2015-07-03_10-06-32 -- 207.971960552 247.638112008 283.597081955 289.089192429 238.925852458 288.939040494 286.947495333 284.031556458 288.291356849 -- 
2015-07-03_10-07-05 -- 208.59844498 247.957661783 283.268681746 288.878148552 239.15295123 288.607552154 286.66869273 283.930393462 288.03190197 -- 
2015-07-03_10-07-38 -- 209.721962204 248.243159869 283.303199376 288.932867328 239.304244803 288.635076113 286.682777028 283.983233883 288.11885403 -- 
2015-07-03_10-09-42 -- 208.575238456 247.856518403 283.477350209 289.010859691 239.120501238 288.716105594 286.792746919 283.973014303 288.182564017 -- 
2015-07-03_10-10-15 -- 208.333532471 247.688811596 283.211093047 288.913865558 238.86501353 288.570101718 286.881935956 283.950860099 288.393213637 -- 
2015-07-03_10-11-07 -- 207.226136088 247.31697941 283.008313665 288.787957486 238.562421937 288.45007616 286.586442488 283.93944598 286.878139017 -- 
2015-07-03_10-13-09 -- 207.482148727 247.415158701 283.299111 289.140657016 238.607798346 288.679169721 286.823923565 284.008998895 288.505402995 -- 
2015-07-03_10-14-19 -- 206.678926475 247.187331379 282.984106518 288.761104083 238.405798556 288.503281893 286.641883233 283.806333914 287.694506399 -- 
2015-07-03_10-14-53 -- 206.739643748 247.147694733 282.963897355 288.732447329 238.317065501 288.568337301 286.679149748 283.834215199 287.353690542 -- 
2015-07-03_10-18-11 -- 207.340369091 247.376345128 283.5132659 289.275267462 238.548706621 288.921904684 287.081851085 284.202217136 288.828730512 -- 
2015-07-03_10-18-45 -- 207.107485344 247.361236022 283.266234893 288.956381427 238.538768947 288.688086128 286.835295845 284.05602565 287.280818916 -- 
2015-07-03_10-19-18 -- 207.290917098 247.341172917 283.031780817 288.808361976 238.570665767 288.468656062 286.699071108 283.899209263 287.365748339 -- 
2015-07-03_10-21-40 -- 207.970022057 247.562211987 283.562358176 289.11667436 238.845839785 288.78959308 286.821630024 283.954824292 288.006167889 -- 
2015-07-03_10-22-32 -- 207.663362506 247.411343498 283.164114475 288.826971945 238.696640237 288.592288493 286.520099663 283.765078018 287.476212669 -- 
2015-07-03_10-23-05 -- 207.463412139 247.383575954 283.101958312 288.800122594 238.705047341 288.632000042 286.591638852 283.796448154 287.529532137 -- 
2015-07-03_10-25-45 -- 209.76046668 248.158312877 283.55957091 289.098335678 239.794856495 288.81605504 286.749641169 283.96369583 287.739911958 -- 
2015-07-03_10-26-37 -- 213.468606998 249.646643192 283.260079723 288.667514628 241.279349737 288.505737205 286.574317144 284.021928398 287.657103383 -- 
2015-07-03_10-27-10 -- 217.569227778 251.316262708 283.496733424 288.771015926 243.031873618 288.574669953 286.7464308 284.286619233 288.291348213 -- 
2015-07-03_10-29-15 -- 237.796293316 260.388206229 284.801838879 289.002498316 251.496155572 288.728331253 287.436548632 285.549399471 289.111548531 -- 
2015-07-03_10-29-49 -- 240.925871203 261.890547026 285.006130067 289.082765681 252.797058749 288.883032561 287.412358929 285.599612287 289.465064906 -- 
2015-07-03_10-30-23 -- 243.031427135 262.890903167 284.911557612 288.750366668 253.746631373 288.533799095 287.375709323 285.643959743 289.061081937 -- 
2015-07-03_10-33-21 -- 242.482372911 262.71961717 285.161791999 289.070439193 253.351719899 288.911708246 287.578471583 285.800531271 289.160196973 -- 
2015-07-03_10-33-54 -- 245.01339026 263.956908326 285.36423739 288.85692566 254.376569509 288.765445208 287.521381445 285.820846873 288.968963871 -- 
2015-07-03_10-34-27 -- 245.276488451 263.986375895 285.326406047 288.926152849 254.265097589 288.774464106 287.471303102 285.753377591 289.276487063 -- 
2015-07-03_10-37-44 -- 231.148088624 256.926373359 284.450859833 289.185075015 246.752625857 288.629218979 287.061948759 284.800412329 288.635202002 -- 
2015-07-03_10-38-35 -- 225.516818557 254.555122434 283.908097929 288.902758508 244.601604544 288.625414382 286.864727856 284.486078053 288.221310456 -- 
2015-07-03_10-39-08 -- 223.920621143 253.941129422 283.831746383 288.812250965 244.091973074 288.389393935 286.64910023 284.349787859 286.259491365 -- 
2015-07-03_10-41-11 -- 218.109472055 251.703465375 283.703147335 289.145199098 242.235898149 288.684743229 286.83797069 284.38587473 288.663317916 -- 
2015-07-03_10-41-45 -- 222.267319302 253.620989962 283.794480735 288.827055085 244.019172226 288.654005472 286.968152479 284.574717478 288.762996616 -- 
2015-07-03_10-42-18 -- 226.738718687 255.539554173 284.006302508 288.799559462 245.165597033 288.430374667 286.856831806 284.665284023 288.898062401 -- 
2015-07-03_10-44-39 -- 230.70180132 257.279711463 284.452362398 288.997901811 246.533280176 288.751114978 287.179982906 285.009742482 289.271284803 -- 
2015-07-03_10-45-30 -- 226.015257065 255.063038172 283.893910137 288.94810402 244.60286943 288.524932327 286.948144371 284.658625583 288.944125419 -- 
2015-07-03_10-46-22 -- 223.299470608 253.986615091 283.663415111 288.649473249 243.897681264 288.390035865 286.663069606 284.551025172 288.632817239 -- 
2015-07-03_10-49-19 -- 213.337781362 249.706783331 283.801879046 289.272112762 240.087328018 288.912187977 286.890332126 284.20239704 289.778147336 -- 
2015-07-03_10-50-12 -- 208.073367709 247.652762764 283.196086902 288.922345278 238.655242346 288.645296289 286.482040638 283.593180965 288.538826003 -- 
2015-07-03_10-51-04 -- 206.314268269 247.045261726 282.811510131 288.616975403 238.238548287 288.365556453 286.300763693 283.578738866 288.2792289 -- 
2015-07-03_10-53-06 -- 210.5141294 248.393226735 283.588063186 288.86315788 239.099493532 288.642838322 286.702135308 283.884302708 289.410414907 -- 
2015-07-03_10-53-40 -- 209.276889502 248.076105548 283.232474341 288.641157919 239.052786963 288.387024516 286.430708442 283.793453386 288.703357383 -- 
2015-07-03_10-54-31 -- 209.966529748 248.264393298 283.193244689 288.752253603 239.059528468 288.483560761 286.446065261 283.54800337 288.642905402 -- 
2015-07-03_10-57-47 -- 207.620096204 247.422359545 283.371549712 288.964384383 238.855347543 288.939313785 286.770473106 283.85386052 288.627699914 -- 
2015-07-03_10-58-21 -- 208.048963247 247.544151275 283.131875749 288.800575797 239.07916426 288.595138075 286.475799121 283.782772759 288.567988387 -- 
2015-07-03_10-58-54 -- 208.79114558 247.740433981 283.055785577 288.705478628 239.347246309 288.546182941 286.444792109 283.732030738 288.316709811 -- 
2015-07-03_11-00-57 -- 210.464806267 248.401428826 283.300815562 288.998152823 239.982231077 288.707596756 286.575028014 283.811416538 288.653075098 -- 
2015-07-03_11-01-30 -- 210.715188687 248.29113917 283.065660797 288.863934713 240.057613547 288.655306344 286.496423237 283.807433607 288.434140449 -- 
2015-07-03_11-02-04 -- 211.422045446 248.606360204 283.087908189 288.787752649 240.370272994 288.52347681 286.488176366 283.798325855 288.71364431 -- 
2015-07-03_11-04-09 -- 211.927450043 248.886033636 283.370330099 289.068071094 240.445736004 288.839306979 286.662089181 283.752221184 288.322739827 -- 
2015-07-03_11-05-02 -- 213.086983659 249.324882626 283.270420725 288.660609659 240.99967837 288.474252226 286.523953962 283.946862016 288.14174122 -- 
2015-07-03_11-05-53 -- 214.399124903 249.723032149 283.259890507 288.890176551 241.036836588 288.76784736 286.559053563 283.806331344 287.969561627 -- 
2015-07-03_11-09-09 -- 212.552083938 249.081446688 283.468215819 289.042417292 240.385647032 288.762205167 286.727109952 283.947877109 288.520776071 -- 
2015-07-03_11-10-01 -- 211.824754272 248.902065594 283.174792467 288.661576162 240.173880551 288.557638345 286.560254443 283.909417474 288.637101566 -- 
2015-07-03_11-10-52 -- 212.025380762 248.881583559 283.061385572 288.637849551 240.327036802 288.605460017 286.690517416 283.900943648 288.220123403 -- 
2015-07-03_11-12-55 -- 215.49003371 250.037850763 283.339116712 288.996692013 241.354554822 288.884161594 286.815247068 284.033219913 288.314458163 -- 
2015-07-03_11-13-28 -- 213.79214527 249.412573721 283.007984487 288.811256333 240.948973069 288.743136369 286.795657936 284.026781759 288.468847045 -- 
2015-07-03_11-14-02 -- 213.221392222 249.228342232 282.941085233 288.469810393 240.615358436 288.539987862 286.593666384 283.82749533 287.827586043 -- 
2015-07-03_11-16-23 -- 210.359419799 248.323638056 283.282147209 289.205474883 239.714213659 288.77691744 286.703333188 283.924066734 288.419415225 -- 
2015-07-03_11-17-14 -- 210.530889201 248.392878707 283.213141272 288.85750417 239.789657618 288.654444971 286.671808349 283.885926407 288.365178696 -- 
2015-07-03_11-17-47 -- 210.048742947 248.098201323 283.074809618 288.882875828 239.386096398 288.488027769 286.560301863 283.696470117 287.191740285 -- 
2015-07-03_11-20-46 -- 206.959514376 247.092861614 283.371995185 289.238831307 238.388698165 288.897658087 286.741160509 283.830773568 289.265582501 -- 
2015-07-03_11-21-57 -- 206.096273458 246.829924904 282.93071013 288.856211381 238.076862343 288.440787022 286.229232984 283.435555724 288.322912029 -- 
2015-07-03_11-22-49 -- 205.910412594 246.675056516 282.694943166 288.836552909 238.030658223 288.434781037 286.27836489 283.538015273 288.495944459 -- 
2015-07-03_11-25-27 -- 206.579874269 246.870826867 283.048058371 288.888533295 238.220121644 288.482394767 286.545584176 283.738172392 288.732762489 -- 
2015-07-03_11-26-37 -- 207.197042566 247.190599032 282.749600697 288.631014822 238.37690406 288.201914196 286.275397618 283.548527822 288.516437222 -- 
2015-07-03_11-27-29 -- 206.975569879 247.142150849 282.599227805 288.599086736 238.384101183 288.354887748 286.298425032 283.451020077 288.625108251 -- 
2015-07-03_11-30-27 -- 208.657608942 247.709430466 283.187469663 288.810495849 239.050941195 288.705098149 286.53471278 283.741403792 288.496470628 -- 
2015-07-03_11-31-37 -- 208.014219643 247.407683392 282.793782488 288.679897874 238.691846189 288.455028383 286.152150711 283.409050797 287.843123662 -- 
2015-07-03_11-32-29 -- 209.646908359 248.229238411 282.906212118 288.556325268 239.67442102 288.343332795 286.268853623 283.680875308 288.019972552 -- 
2015-07-03_11-36-05 -- 205.859324525 246.748521996 283.256434444 289.173929003 238.186438154 288.968273053 286.634339746 283.595243383 288.690213495 -- 
2015-07-03_11-36-56 -- 205.053161337 246.558731239 282.866328522 288.98456526 238.007528214 288.822532072 286.418421039 283.376052218 288.22007312 -- 
2015-07-03_11-38-06 -- 204.752601384 246.458012398 282.816355949 288.9639142 237.987110678 288.527821792 286.320901664 283.444194938 288.344150114 -- 
2015-07-03_11-40-27 -- 205.474357121 246.561423951 283.135761738 289.226596446 238.131529057 288.976649462 286.572904156 283.654609553 288.105746475 -- 
2015-07-03_11-41-01 -- 205.358623995 246.455462186 283.051700758 289.068851024 238.118618146 288.708495843 286.531113487 283.555849666 286.915205123 -- 
2015-07-03_11-41-34 -- 205.501885621 246.552825201 282.988899279 288.870496591 238.181016886 288.509963453 286.424945398 283.46985416 287.58637805 -- 
2015-07-03_11-43-55 -- 220.403928934 252.774408882 283.899344847 289.243850861 244.149496933 288.986037199 286.842748208 284.575483888 289.253834005 -- 
2015-07-03_11-44-47 -- 233.756038569 258.788018839 284.862747331 289.172625662 248.632189485 288.901760421 287.144306437 285.163308012 290.262729212 -- 
2015-07-03_11-45-39 -- 237.925885172 260.613450604 285.070701338 289.151047172 250.063725464 288.937682973 287.339616201 285.402691667 290.26482384 -- 
2015-07-03_11-49-31 -- 232.838354492 258.097867386 284.804888927 289.495971071 246.952223514 289.243110942 287.515705569 285.087455402 290.146825113 -- 
2015-07-03_11-50-23 -- 220.696700125 252.369445343 283.752725312 289.24923018 242.060509675 289.031935301 286.958370331 284.207957855 289.711113238 -- 
2015-07-03_11-50-56 -- 214.470572078 250.017587108 283.310230674 289.10363788 240.698395951 288.695175526 286.733089236 284.018070021 289.472108339 -- 
2015-07-03_11-53-00 -- 209.854380182 248.232999666 283.062909348 289.482835356 239.56247881 289.01961929 286.856508122 283.851160862 288.956200601 -- 
2015-07-03_11-53-33 -- 209.987522969 248.274829383 282.914231309 289.347034478 239.470044591 288.932788049 286.711333366 283.738220126 288.72113749 -- 
2015-07-03_11-54-07 -- 209.164169245 247.933441452 282.878184754 289.143923237 239.102229457 288.766528454 286.65491683 283.61314389 288.563038843 -- 
2015-07-03_11-56-46 -- 205.587499451 246.575138934 283.159998422 289.660048376 238.333041041 288.880545046 286.835888662 283.720022749 289.208111566 -- 
2015-07-03_11-57-19 -- 205.242147526 246.420141136 282.839086746 289.550054191 238.132512568 289.168457169 286.83313913 283.600344389 289.638179665 -- 
2015-07-03_11-57-53 -- 205.082298528 246.425932874 282.773993694 289.174053019 238.144941648 288.775951284 286.588825916 283.452926976 289.558711117 -- 
2015-07-03_12-00-32 -- 205.019165125 246.417778301 282.960902038 289.541455094 237.989156574 289.040698827 286.806637958 283.595382734 289.668820053 -- 
2015-07-03_12-01-06 -- 203.842781821 246.033018992 282.590830704 289.549040718 237.917353151 288.948410338 286.609712772 283.514714971 289.208328296 -- 
2015-07-03_12-01-40 -- 204.176086793 246.151020385 282.528816309 289.514808837 237.914078135 288.860442321 286.598238659 283.416051498 289.181947045 -- 
2015-07-03_12-04-39 -- 204.637281439 246.301979735 283.088842802 290.192391287 238.084533819 289.489162754 287.023931246 283.665432673 290.230894143 -- 
2015-07-03_12-05-13 -- 204.141099626 246.0795781 282.697692208 289.690104916 237.954982659 289.113748807 286.804046268 283.357510337 289.404552176 -- 
2015-07-03_12-06-23 -- 204.051698012 245.994105979 282.408114038 289.579446167 237.893909702 289.104651772 286.631840306 283.441580178 289.254550186 -- 
2015-07-03_12-08-44 -- 204.656409382 246.129346961 282.832070943 289.710315882 237.935621385 289.201681187 286.850415347 283.488402448 288.556876702 -- 
2015-07-03_12-09-18 -- 204.298629728 245.884264857 282.646369908 289.535262949 237.894819293 289.096338775 286.70313232 283.410363993 288.942555247 -- 
2015-07-03_12-10-10 -- 203.969674425 245.972678011 282.707397155 289.76733455 237.987090662 289.232327935 286.746949428 283.485821961 288.906831033 -- 
2015-07-03_12-13-07 -- 204.751597767 246.471213272 283.546325931 290.404537675 238.332492788 289.786454503 287.269371316 283.910755577 290.801754099 -- 
2015-07-03_12-13-59 -- 204.245354621 246.353096873 283.114994295 290.265023823 238.133027105 289.552104531 286.997854037 283.766587024 290.43636166 -- 
2015-07-03_12-14-33 -- 204.215124037 246.185605093 283.106283154 290.232587029 238.094759354 289.405470393 286.914840903 283.781937759 290.85769614 -- 
2015-07-03_12-17-30 -- 204.594061143 246.245364556 283.083502898 290.154771529 238.104467297 289.316167524 286.704498709 283.561721162 290.246413389 -- 
2015-07-03_12-18-22 -- 204.154756922 246.152825723 282.752987557 289.885876546 238.011924995 288.957401062 286.487477663 283.440829252 289.899561025 -- 
2015-07-03_12-19-14 -- 203.792009429 246.026248133 282.656967695 289.751701502 237.870951866 288.922770799 286.43291934 283.374591157 290.06562127 -- 
2015-07-03_12-22-12 -- 204.216586717 246.110644063 283.131753812 290.108395291 238.152815888 289.588584913 287.063701919 283.657953433 289.601613133 -- 
2015-07-03_12-22-46 -- 204.108459608 246.062020153 282.879804039 290.051931214 238.097340092 289.42130896 287.046068977 283.763114809 289.58236542 -- 
2015-07-03_12-23-19 -- 204.831449404 246.330358477 283.184739599 289.917993279 238.179835509 289.309299552 287.045666841 283.630739267 289.730199583 -- 
2015-07-03_12-25-21 -- 204.235484193 246.13709788 282.929252555 289.971372864 237.904525379 289.254720979 286.835413814 283.470244561 289.677203757 -- 
2015-07-03_12-26-13 -- 203.237077513 245.71472533 282.495544017 289.821956212 237.757685311 289.358722988 286.67441528 283.2394167 289.118702979 -- 
2015-07-03_12-26-46 -- 203.232737976 245.761418698 282.568248499 289.621130303 237.704212112 289.164952339 286.621557158 283.267645222 289.13860263 -- 
2015-07-03_12-29-07 -- 203.904112529 246.044067173 282.89916088 290.197109765 237.975943614 289.507649492 286.846069289 283.46381178 288.541889653 -- 
2015-07-03_12-29-41 -- 203.046801245 245.674983994 282.453908184 289.836074613 237.769310324 289.224564644 286.498437247 283.370853555 288.468961687 -- 
2015-07-03_12-30-32 -- 204.07990734 246.009406433 282.672656564 289.879030227 237.766782641 289.433108886 286.566513573 283.444190546 289.313551059 -- 
2015-07-03_12-33-31 -- 203.663937642 246.085138821 283.176844075 290.785992269 238.028876459 289.986968394 287.174687996 283.626592578 289.896618155 -- 
2015-07-03_12-34-23 -- 203.395654406 245.94076999 282.935703036 290.756889713 237.922742612 290.02515847 287.135226497 283.739759193 289.391960834 -- 
2015-07-03_12-35-15 -- 203.250056956 245.91829159 282.913792453 290.575989446 237.858337448 289.951754014 287.064924954 283.561611928 289.89826944 -- 
2015-07-03_12-37-18 -- 202.421485283 245.527949591 282.784345611 291.095186479 237.641794011 290.101523125 287.148247832 283.521474674 290.581228252 -- 
2015-07-03_12-37-51 -- 202.342296354 245.585952599 282.697781243 290.732305092 237.754557724 289.782853158 287.100461405 283.596909162 290.702853298 -- 
2015-07-03_12-38-24 -- 203.070108533 245.784351962 282.667792488 290.516270245 237.862867247 289.70537652 286.992626021 283.518363672 290.693511235 -- 
2015-07-03_12-41-22 -- 203.684621119 246.206218126 283.280782398 291.235874423 238.206779465 290.369548305 287.569068088 284.017431361 291.15396191 -- 
2015-07-03_12-42-14 -- 203.604353057 246.180497858 283.121878865 290.699998546 238.116229984 289.884992877 287.233335759 283.654003696 291.093436189 -- 
2015-07-03_12-43-05 -- 202.938099861 245.87991573 282.781270406 290.901882636 237.916417122 290.176600854 287.255622763 283.554501811 290.580296246 -- 
2015-07-03_12-45-09 -- 203.84946918 246.03095333 282.859574486 290.052674273 238.066564571 289.437820969 286.856280503 283.518704826 289.623255449 -- 
2015-07-03_12-45-42 -- 204.210249115 246.235850919 282.843960911 289.758979066 238.160886516 289.328032995 286.902931644 283.7482341 289.662333323 -- 
2015-07-03_12-46-16 -- 204.282009443 246.313791803 282.936624031 290.122569325 238.084859485 289.4924943 286.94759436 283.663176645 289.72028445 -- 
2015-07-03_12-48-20 -- 203.879620255 246.06384579 283.233828569 290.644907383 238.310640685 290.115516948 287.481410747 284.008183034 290.539584414 -- 
2015-07-03_12-49-12 -- 203.862812881 246.07631645 283.06939385 290.654878076 238.169729928 290.077287539 287.290610975 283.79782932 290.318251706 -- 
2015-07-03_12-49-46 -- 202.708629901 245.688315025 282.771000768 290.655446638 237.860585457 290.134956094 287.123984736 283.628608716 290.144183015 -- 
2015-07-03_12-52-06 -- 203.736957282 246.108451319 283.376400853 291.076931673 238.253724814 290.482343829 287.533170916 283.925878968 290.659183409 -- 
2015-07-03_12-52-40 -- 203.289632503 245.944966327 283.042757514 290.561215511 238.203605711 290.265485416 287.470625115 283.913097154 290.47511105 -- 
2015-07-03_12-53-31 -- 204.05892242 246.297150098 283.145170773 290.502974372 238.396268117 289.986097641 287.49519368 284.170831483 290.433074613 -- 
2015-07-03_12-56-29 -- 204.017306501 246.321118849 283.570829765 291.175225141 238.443491657 290.583646072 287.788794802 284.290768716 290.956008898 -- 
2015-07-03_12-57-03 -- 203.830351143 246.293458137 283.527138224 291.219433684 238.479901472 290.487794663 287.486138791 283.971155889 290.788589161 -- 
2015-07-03_12-57-54 -- 203.449706606 246.163145991 283.245132915 290.954006077 238.368467692 290.392556419 287.517653619 283.991739166 288.529147801 -- 
2015-07-03_13-00-15 -- 203.726939926 246.214863725 283.471004636 291.297784696 238.443058677 290.641569625 287.831585649 284.392958717 291.401537726 -- 
2015-07-03_13-00-48 -- 204.139202332 246.327643608 283.458333112 291.089371117 238.445271671 290.477276016 287.816419972 284.30825205 289.178389249 -- 
2015-07-03_13-01-22 -- 203.791103147 246.26680533 283.390398155 291.211239328 238.364043458 290.73938386 287.782835779 284.316343031 291.049970729 -- 
2015-07-03_13-03-43 -- 203.184841114 246.137620782 283.396857545 291.605952141 238.229677591 290.877102275 287.940272094 284.021160093 291.170065827 -- 
2015-07-03_13-04-16 -- 203.150209623 246.14273421 283.298505573 291.267194248 238.202043756 290.395293098 287.787056617 284.041278357 291.375989379 -- 
2015-07-03_13-05-08 -- 202.694899976 246.064062098 283.021852245 291.007957465 238.049809289 290.333315897 287.47292016 284.049369602 290.874405561 -- 
2015-07-03_13-07-31 -- 204.013653466 246.395912685 283.588574385 291.74606286 238.315742529 290.86078786 287.934093656 284.414686292 291.756732186 -- 
2015-07-03_13-08-05 -- 203.780256079 246.325615009 283.337282739 291.435976612 238.316138498 290.663496457 287.794237923 284.219131632 291.481909834 -- 
2015-07-03_13-08-57 -- 203.878160094 246.211678433 283.127232095 291.121305442 238.267689119 290.358177048 287.477830257 284.025111569 291.079270356 -- 
2015-07-03_13-11-54 -- 204.445051589 246.435258885 283.87980071 291.741720832 238.584947481 290.754713453 287.912403383 284.444084918 291.147479159 -- 
2015-07-03_13-12-28 -- 203.959302696 246.364215991 283.657687419 291.537313582 238.282628325 290.563631837 287.718256134 284.181737456 291.754245379 -- 
2015-07-03_13-13-19 -- 203.294027283 246.086411951 283.192840552 291.35970564 238.218791958 290.611591537 287.702679355 284.260706397 291.238401724 -- 
2015-07-03_13-16-00 -- 203.434795987 246.208364024 283.922793914 292.117659708 238.297540579 291.192085883 288.12716919 284.099623261 291.937073996 -- 
2015-07-03_13-16-52 -- 202.935002174 246.050449447 283.555741798 291.98160028 238.179106226 290.94298308 287.999440809 284.245336635 292.090581555 -- 
2015-07-03_13-17-26 -- 202.7685291 246.009395185 283.638711542 291.988954326 238.155855824 290.960440362 287.846510436 284.148154294 291.961683787 -- 
2015-07-03_13-19-29 -- 203.098989418 246.117943011 283.609754119 292.160744568 238.322104832 291.04705884 287.935106874 284.232664221 291.944832096 -- 
2015-07-03_13-20-03 -- 202.952387489 245.985870727 283.308393986 291.717767346 238.175193619 290.852608497 287.757473598 284.126492133 291.667761979 -- 
2015-07-03_13-20-36 -- 203.379835147 246.287610319 283.622162294 292.026516498 238.306860247 290.954444677 287.959695387 284.261869374 291.926979712 -- 
2015-07-03_13-22-59 -- 203.052503332 245.962747301 283.686396638 292.226704361 238.187960305 291.172762358 287.962935458 284.076550459 292.476966031 -- 
2015-07-03_13-23-51 -- 202.350271963 245.891890505 283.460218494 292.428468751 238.040176024 291.291188172 287.935370015 283.878298038 292.03827685 -- 
2015-07-03_13-24-42 -- 202.532036432 245.930528413 283.325937111 291.907684176 238.122570142 290.695884301 287.721166407 284.081139336 292.026074572 -- 
2015-07-03_13-28-17 -- 203.658988381 246.413211773 283.887170553 292.173923991 238.48579339 291.163553604 288.097433994 284.383574491 292.414036961 -- 
2015-07-03_13-28-50 -- 202.880592337 246.019868153 283.420680959 292.241548232 238.206194289 291.243949976 288.000874918 284.160800507 292.434640176 -- 
2015-07-03_13-29-23 -- 202.722018665 246.066131135 283.334056717 292.067796496 238.296328784 291.133324191 288.034775491 284.277752557 292.798163418 -- 
2015-07-03_13-31-26 -- 203.465980155 246.279643269 283.650289017 292.069917556 238.36551172 291.202822377 287.984121706 284.363407669 291.981228898 -- 
2015-07-03_13-31-59 -- 203.501094469 246.350251389 283.332353819 291.688933706 238.313394572 290.803923914 287.979503944 284.366368308 291.624528013 -- 
2015-07-03_13-32-32 -- 203.347859289 246.318128943 283.48816295 291.673887093 238.275260686 290.734931365 287.754208727 284.313544906 291.72751704 -- 
2015-07-03_13-34-54 -- 204.336725027 246.546534385 283.924100076 291.847899621 238.521249399 290.794655184 288.043095743 284.485806887 291.490477142 -- 
2015-07-03_13-35-45 -- 203.951552158 246.474743709 283.527794971 291.420843362 238.562386668 290.663748631 287.839106447 284.465097395 291.03720143 -- 
2015-07-03_13-36-18 -- 204.464378572 246.65501104 283.621423815 291.590113107 238.476139102 290.648594798 287.757484135 284.428113235 291.059073797 -- 
